REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones,X_Coordinates.1,Y_Coordinates.1,Zones.1
201820115,2018-01-05,822,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201820116,2018-01-05,822,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201850093,2018-01-05,1538,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201820135,2018-01-05,1831,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800007,2018-01-06,951,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201820157,2018-01-07,1203,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201820170,2018-01-08,415,SHOPLIFTING,12700 BLK JEFFERSON AVE,-76.5184453,37.1374683,C,-76.5184453,37.1374683,C
201820179,2018-01-08,1011,SHOPLIFTING,9900 BLK JEFFERSON AVE,-76.4516265,37.0312764,C,-76.4516265,37.0312764,C
201820181,2018-01-08,1103,SHOPLIFTING,11700 BLK JEFFERSON AVE,-76.4747446,37.0755734,C,-76.4747446,37.0755734,C
201800008,2018-01-08,1207,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201820184,2018-01-08,1247,SHOPLIFTING,13200 BLK WARWICK BLVD,-76.5165735,37.1120849,C,-76.5165735,37.1120849,C
201850162,2018-01-08,1409,SHOPLIFTING,DENBIGH BLVD / JEFFERSON AVE,-76.5199051,37.1385052,C,-76.5199051,37.1385052,C
201850187,2018-01-09,1400,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201850190,2018-01-09,1549,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201850199,2018-01-09,1859,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800012,2018-01-09,1900,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201820236,2018-01-09,2051,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201850214,2018-01-10,1125,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201850220,2018-01-10,1148,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201850237,2018-01-11,847,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201800013,2018-01-12,1923,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201850312,2018-01-13,1333,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201820341,2018-01-14,15,SHOPLIFTING,11800 BLK JEFFERSON AVE,-76.4812475,37.0858157,C,-76.4812475,37.0858157,C
201820357,2018-01-14,1555,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201820374,2018-01-14,1730,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201820377,2018-01-15,1035,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201800014,2018-01-15,1840,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201800015,2018-01-15,1902,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201850371,2018-01-15,2041,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201820418,2018-01-16,909,SHOPLIFTING,13300 BLK JEFFERSON AVE,-76.5431196,37.1681819,R,-76.5431196,37.1681819,R
201820439,2018-01-16,1626,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800016,2018-01-17,1728,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201820487,2018-01-18,1414,SHOPLIFTING,12800 BLK JEFFERSON AVE,-76.5200872,37.1391605,C,-76.5200872,37.1391605,C
201820488,2018-01-18,1417,SHOPLIFTING,12800 BLK JEFFERSON AVE,-76.5200872,37.1391605,C,-76.5200872,37.1391605,C
201850452,2018-01-18,1512,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800021,2018-01-19,1839,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800022,2018-01-19,2006,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201820541,2018-01-20,930,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201800023,2018-01-20,1200,SHOPLIFTING,10800 BLK WARWICK BLVD BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201800024,2018-01-20,1255,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201850524,2018-01-20,1435,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201850558,2018-01-21,1529,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201820614,2018-01-22,2033,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800025,2018-01-24,1940,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201820676,2018-01-24,2340,SHOPLIFTING,9500 BLK WARWICK BLVD,-76.4537931,37.0241418,C,-76.4537931,37.0241418,C
201850668,2018-01-25,1153,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201850677,2018-01-25,1810,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201820715,2018-01-26,1404,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201850706,2018-01-26,1641,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201850738,2018-01-27,1556,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201820750,2018-01-28,323,SHOPLIFTING,10100 BLK WARWICK BLVD,-76.4570745,37.0294432,C,-76.4570745,37.0294432,C
201820751,2018-01-28,447,SHOPLIFTING,15500 BLK WARWICK BLVD,-76.556432,37.1588069,C,-76.556432,37.1588069,C
201820754,2018-01-28,1015,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201850763,2018-01-28,1448,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201820760,2018-01-28,1546,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201820762,2018-01-28,1703,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201820768,2018-01-28,2130,SHOPLIFTING,400 BLK ORIANA RD,-76.5382867,37.1301158,C,-76.5382867,37.1301158,C
201820781,2018-01-29,1128,SHOPLIFTING,10200 BLK WARWICK BLVD,-76.4582631,37.0311148,C,-76.4582631,37.0311148,C
201850796,2018-01-29,2035,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201850793,2018-01-30,745,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201820815,2018-01-30,1424,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201820823,2018-01-30,1916,SHOPLIFTING,13200 BLK WARWICK BLVD,-76.5165735,37.1120849,C,-76.5165735,37.1120849,C
201850836,2018-01-31,1409,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201850837,2018-01-31,1436,SHOPLIFTING,13200 BLK WARWICK BLVD,-76.5165735,37.1120849,C,-76.5165735,37.1120849,C
201820840,2018-01-31,1516,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201800031,2018-02-01,1549,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201820908,2018-02-02,1659,SHOPLIFTING,400 BLK ORIANA RD,-76.5382867,37.1301158,C,-76.5382867,37.1301158,C
201850901,2018-02-02,1922,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800032,2018-02-02,2140,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201850922,2018-02-03,1453,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201820932,2018-02-03,1508,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800033,2018-02-03,1518,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201820941,2018-02-03,1904,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201820942,2018-02-03,1918,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201820955,2018-02-04,1412,SHOPLIFTING,15400 BLK WARWICK BLVD,-76.5518298,37.1485437,C,-76.5518298,37.1485437,C
201800034,2018-02-04,1633,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201850953,2018-02-04,1734,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201850959,2018-02-04,2105,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201820960,2018-02-04,2130,SHOPLIFTING,700 BLK J CLYDE MORRIS BLVD,-76.4667135,37.0765421,C,-76.4667135,37.0765421,C
201850976,2018-02-05,1121,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201820981,2018-02-05,1402,SHOPLIFTING,12800 BLK JEFFERSON AVE,-76.5200872,37.1391605,C,-76.5200872,37.1391605,C
201821008,2018-02-06,1043,SHOPLIFTING,400 BLK ORIANA RD,-76.5382867,37.1301158,C,-76.5382867,37.1301158,C
201851002,2018-02-06,1147,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201851007,2018-02-06,1429,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201800037,2018-02-06,1553,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201851012,2018-02-06,1626,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201851014,2018-02-06,1659,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201851016,2018-02-06,1739,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201821027,2018-02-06,1856,SHOPLIFTING,5100 BLK JEFFERSON AVE,-76.4307291,36.9985925,C,-76.4307291,36.9985925,C
201821029,2018-02-06,1929,SHOPLIFTING,6200 BLK CHESTNUT AVE,-76.422096,37.0126228,C,-76.422096,37.0126228,C
201821030,2018-02-06,2023,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201821037,2018-02-07,123,SHOPLIFTING,9900 BLK JEFFERSON AVE,-76.4516265,37.0312764,C,-76.4516265,37.0312764,C
201821038,2018-02-07,146,SHOPLIFTING,400 BLK OYSTER POINT RD,-76.5064401,37.1059278,C,-76.5064401,37.1059278,C
201821061,2018-02-07,1650,SHOPLIFTING,11700 BLK JEFFERSON AVE,-76.4747446,37.0755734,C,-76.4747446,37.0755734,C
201851045,2018-02-07,1747,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201821067,2018-02-07,1842,SHOPLIFTING,7100 BLK WARWICK BLVD,-76.4460483,37.0108875,C,-76.4460483,37.0108875,C
201821081,2018-02-08,1504,SHOPLIFTING,14300 BLK WARWICK BLVD,-76.5349533,37.1275595,C,-76.5349533,37.1275595,C
201851067,2018-02-08,1807,SHOPLIFTING,15400 BLK WARWICK BLVD,-76.5518298,37.1485437,C,-76.5518298,37.1485437,C
201821084,2018-02-08,2030,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201851090,2018-02-09,1449,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201851094,2018-02-09,1654,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201821102,2018-02-09,1731,SHOPLIFTING,2800 BLK WEST AVE,-76.433143,36.979217,C,-76.433143,36.979217,C
201851122,2018-02-10,1431,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800038,2018-02-10,1616,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201821144,2018-02-11,1717,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201821147,2018-02-11,1855,SHOPLIFTING,10100 BLK WARWICK BLVD,-76.4570745,37.0294432,C,-76.4570745,37.0294432,C
201821165,2018-02-12,1432,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800042,2018-02-12,2007,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201851254,2018-02-14,1411,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201851261,2018-02-14,1716,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201821206,2018-02-14,1720,SHOPLIFTING,14300 BLK WARWICK BLVD,-76.5349533,37.1275595,C,-76.5349533,37.1275595,C
201821207,2018-02-14,1721,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201851272,2018-02-15,1307,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201851284,2018-02-15,1741,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201821243,2018-02-16,221,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800044,2018-02-16,1552,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201821282,2018-02-16,2241,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201800045,2018-02-17,1439,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201821305,2018-02-18,1224,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201851376,2018-02-18,1313,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201821308,2018-02-18,2047,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201800050,2018-02-19,1300,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201800051,2018-02-19,1333,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201821351,2018-02-20,1252,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201821352,2018-02-20,1316,SHOPLIFTING,5100 BLK JEFFERSON AVE,-76.4307291,36.9985925,C,-76.4307291,36.9985925,C
201800053,2018-02-20,1335,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201821355,2018-02-20,1352,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201851443,2018-02-20,2059,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201821378,2018-02-21,1246,SHOPLIFTING,9900 BLK JEFFERSON AVE,-76.4516265,37.0312764,C,-76.4516265,37.0312764,C
201851459,2018-02-21,1616,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201821433,2018-02-23,1514,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201821457,2018-02-24,1344,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201821458,2018-02-24,1346,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201800060,2018-02-24,1614,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201851559,2018-02-25,1504,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
201851561,2018-02-25,1613,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201851560,2018-02-25,1627,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201851582,2018-02-26,1312,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201821498,2018-02-26,1536,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201821524,2018-02-27,1128,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201821580,2018-03-01,1221,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201851639,2018-03-01,1511,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201851642,2018-03-01,1624,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201851652,2018-03-01,2142,SHOPLIFTING,13700 BLK WARWICK BLVD,-76.5266492,37.1219266,C,-76.5266492,37.1219266,C
201851665,2018-03-02,1343,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201800065,2018-03-02,1751,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800066,2018-03-02,2058,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201851676,2018-03-02,2316,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201821638,2018-03-03,1450,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201851691,2018-03-03,1712,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201800068,2018-03-03,2004,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201821648,2018-03-03,2027,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201821655,2018-03-04,926,SHOPLIFTING,1100 BLK BRIARFIELD RD,-76.4214174,37.0117179,R,-76.4214174,37.0117179,R
201800070,2018-03-05,1538,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201800071,2018-03-05,1736,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201800073,2018-03-05,2015,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201821705,2018-03-05,2241,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201851761,2018-03-06,1804,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800072,2018-03-06,1831,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201851766,2018-03-06,1932,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201851778,2018-03-07,1557,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201821780,2018-03-07,1929,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201821798,2018-03-08,1734,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800074,2018-03-08,1852,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201821820,2018-03-09,1225,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201821821,2018-03-09,1243,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800076,2018-03-09,1454,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201800077,2018-03-09,1635,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800079,2018-03-09,1918,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800080,2018-03-09,2002,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800081,2018-03-09,2050,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800083,2018-03-10,1301,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800084,2018-03-10,1636,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800085,2018-03-10,1651,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201851882,2018-03-11,1445,SHOPLIFTING,3700 BLK MARSHALL AVE,-76.419782,36.992401,M,-76.419782,36.992401,M
201851886,2018-03-11,1808,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201851891,2018-03-11,2200,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201851905,2018-03-12,1500,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800087,2018-03-13,1317,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800088,2018-03-13,1533,SHOPLIFTING,100 BLK NEWMARKET FAIR MALL,-76.4415539,37.0179159,C,-76.4415539,37.0179159,C
201851939,2018-03-13,1926,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201821944,2018-03-14,1549,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201821950,2018-03-14,1854,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201851965,2018-03-14,1914,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800093,2018-03-14,2129,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201800095,2018-03-16,1525,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201822005,2018-03-16,2334,SHOPLIFTING,7100 BLK WARWICK BLVD,-76.4460483,37.0108875,C,-76.4460483,37.0108875,C
201800103,2018-03-17,1147,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201822013,2018-03-17,1428,SHOPLIFTING,1800 BLK 27TH ST,-76.3970522,36.9935689,C,-76.3970522,36.9935689,C
201852029,2018-03-17,1521,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201822042,2018-03-19,200,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201800100,2018-03-19,1520,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800099,2018-03-19,1526,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800106,2018-03-20,1156,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201822084,2018-03-20,1211,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201822090,2018-03-20,1251,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201822107,2018-03-20,2059,SHOPLIFTING,2000 BLK 27TH ST,-76.395317,36.9949283,C,-76.395317,36.9949283,C
201800107,2018-03-21,1840,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800110,2018-03-21,2022,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201822134,2018-03-21,2322,SHOPLIFTING,3600 BLK WASHINGTON AVE,-76.4344579,36.9851225,C,-76.4344579,36.9851225,C
201800112,2018-03-22,2049,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
