REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones
201859221,2018-11-09,214,UNAUTHORIZED USE OF VEHICLE,600 BLK MCLAW DR,-76.5669171,37.1681303,R
201859357,2018-11-12,2155,UNAUTHORIZED USE OF VEHICLE,1000 BLK ARBORETUM WAY,-76.5073589,37.1087863,R
201828104,2018-11-15,1807,UNAUTHORIZED USE OF VEHICLE,0 BLK CHRISTIAN ST,-76.5511733,37.154985,R
201828108,2018-11-16,908,UNAUTHORIZED USE OF VEHICLE,7400 BLK RIVER RD,-76.4509612,37.0120072,R
201859722,2018-11-23,130,UNAUTHORIZED USE OF VEHICLE,800 BLK BALTHROPE RD,-76.513312,37.1466809,R
201828247,2018-11-27,1347,UNAUTHORIZED USE OF VEHICLE,700 BLK ANTRIM DR,-76.4600028,37.0605023,R
201859891,2018-11-28,1251,UNAUTHORIZED USE OF VEHICLE,1100 BLK OLD DENBIGH BLVD,-76.5066007,37.1485085,R
201828300,2018-11-29,140,UNAUTHORIZED USE OF VEHICLE,1400 BLK GRANADA CT,-76.5179622,37.1473542,R
201828347,2018-11-30,1447,UNAUTHORIZED USE OF VEHICLE,700 BLK ANTRIM DR,-76.4600028,37.0605023,R
201860013,2018-12-02,400,UNAUTHORIZED USE OF VEHICLE,4300 BLK CHESTNUT AVE,-76.4135969,36.999175,M
201860015,2018-12-02,1100,UNAUTHORIZED USE OF VEHICLE,600 BLK 31ST ST,-76.423446,36.9852824,C
201860039,2018-12-02,2204,UNAUTHORIZED USE OF VEHICLE,500 BLK LESTER RD,-76.4618744,37.0647378,R
201828442,2018-12-05,907,UNAUTHORIZED USE OF VEHICLE,800 BLK MILLER CREEK LN,-76.4662906,37.1087076,R
201828459,2018-12-05,1549,UNAUTHORIZED USE OF VEHICLE,23RD ST / WICKHAM AVE,-76.412194,36.9833901,R
201860121,2018-12-05,1831,UNAUTHORIZED USE OF VEHICLE,300 BLK ROSEMAN CT,-76.5475177,37.1362404,C
201828521,2018-12-07,1807,UNAUTHORIZED USE OF VEHICLE,900 BLK 77TH ST,-76.4337105,37.018086,R
201828595,2018-12-12,1524,UNAUTHORIZED USE OF VEHICLE,0 BLK BONNIE LEE PL,-76.4420546,37.0141943,C
201860441,2018-12-15,1600,UNAUTHORIZED USE OF VEHICLE,300 BLK WINDY RIDGE LN,-76.5174589,37.1033777,R
201860498,2018-12-16,2241,UNAUTHORIZED USE OF VEHICLE,100 BLK RIVERMONT DR,-76.4569715,37.0285671,C
201828680,2018-12-17,918,UNAUTHORIZED USE OF VEHICLE,30TH ST / JEFFERSON AVE,-76.4230686,36.984639,C
201860558,2018-12-18,2147,UNAUTHORIZED USE OF VEHICLE,400 BLK LEES MILL DR,-76.5655036,37.167406,R
201860671,2018-12-21,2258,UNAUTHORIZED USE OF VEHICLE,12900 BLK JEFFERSON AVE,-76.528324,37.1497,C
201860739,2018-12-23,2155,UNAUTHORIZED USE OF VEHICLE,15400 BLK WARWICK BLVD,-76.5518298,37.1485437,C
201860825,2018-12-26,1845,UNAUTHORIZED USE OF VEHICLE,77TH ST / ROANOKE AVE,-76.4301758,37.0199028,R
201860902,2018-12-29,234,UNAUTHORIZED USE OF VEHICLE,100 BLK RIVER TRACE WAY,-76.5255271,37.1188057,C
